witness_ID;text_ID;author
BIB605_17;BIB605;
BIB605_18;BIB605;
BIB605_19;BIB605;
BIB605_20;BIB605;
BIB605_21;BIB605;
BIB605_22;BIB605;
BIB605_23;BIB605;
BIB605_24;BIB605;
BIB605_25;BIB605;
BIB605_26;BIB605;
BIB605_27;BIB605;
BIB605_28;BIB605;
BIB605_29;BIB605;
BIB605_30;BIB605;
BIB605_31;BIB605;
BIB605_32;BIB605;
BIB605_33;BIB605;
BIB605_34;BIB605;
BIB605_35;BIB605;
BIB605_36;BIB605;
BIB605_37;BIB605;
BIB605_38;BIB605;
BIB605_39;BIB605;
BIB605_40;BIB605;
BIB605_41;BIB605;
BIB605_42;BIB605;
BIB605_43;BIB605;
BIB605_44;BIB605;
BIB605_45;BIB605;
BIB605_46;BIB605;
BIB605_47;BIB605;
BIB605_48;BIB605;
BIB605_49;BIB605;
BIB605_50;BIB605;
BIB605_51;BIB605;
BIB605_52;BIB605;
BIB605_53;BIB605;
BIB605_54;BIB605;
BIB605_55;BIB605;
BIB583_1;BIB583;
BIB583_2;BIB583;
BIB583_3;BIB583;
BIB583_4;BIB583;
BIB583_5;BIB583;
BIB583_6;BIB583;
BIB583_7;BIB583;
BIB583_8;BIB583;
BIB583_9;BIB583;
BIB583_10;BIB583;
BIB583_11;BIB583;
BIB583_12;BIB583;
BIB583_13;BIB583;
BIB583_14;BIB583;
BIB583_15;BIB583;
BIB583_16;BIB583;
BIB583_17;BIB583;
BIB583_18;BIB583;
BIB583_19;BIB583;
BIB583_20;BIB583;
BIB583_21;BIB583;
BIB583_22;BIB583;
BIB583_23;BIB583;
BIB583_24;BIB583;
BIB583_25;BIB583;
BIB583_26;BIB583;
BIB583_27;BIB583;
BIB583_28;BIB583;
BIB583_29;BIB583;
BIB583_30;BIB583;
BIB583_31;BIB583;
BIB583_32;BIB583;
BIB583_33;BIB583;
BIB583_34;BIB583;
BIB583_35;BIB583;
BIB583_36;BIB583;
BIB583_37;BIB583;
BIB583_38;BIB583;
BIB583_39;BIB583;
BIB583_40;BIB583;
BIB583_41;BIB583;
BIB583_42;BIB583;
BIB583_43;BIB583;
BIB583_44;BIB583;
BIB583_45;BIB583;
BIB583_46;BIB583;
BIB583_47;BIB583;
BIB583_48;BIB583;
BIB583_49;BIB583;
BIB583_50;BIB583;
BIB583_51;BIB583;
BIB583_52;BIB583;
BIB583_53;BIB583;
BIB583_54;BIB583;
BIB593_1;BIB593;
BIB593_2;BIB593;
BIB593_3;BIB593;
BIB593_4;BIB593;
BIB593_5;BIB593;
BIB593_6;BIB593;
BIB593_7;BIB593;
BIB593_8;BIB593;
BIB593_9;BIB593;
BIB593_10;BIB593;
BIB593_11;BIB593;
BIB593_12;BIB593;
BIB593_13;BIB593;
BIB593_14;BIB593;
BIB593_15;BIB593;
BIB593_16;BIB593;
BIB593_17;BIB593;
BIB593_18;BIB593;
BIB593_19;BIB593;
BIB593_20;BIB593;
BIB593_21;BIB593;
BIB593_22;BIB593;
BIB593_23;BIB593;
BIB593_24;BIB593;
BIB593_25;BIB593;
BIB593_26;BIB593;
BIB593_27;BIB593;
BIB593_28;BIB593;
BIB593_29;BIB593;
BIB593_30;BIB593;
BIB593_31;BIB593;
BIB593_32;BIB593;
BIB593_33;BIB593;
BIB593_34;BIB593;
BIB593_35;BIB593;
BIB593_36;BIB593;
BIB593_37;BIB593;
BIB593_38;BIB593;
BIB593_39;BIB593;
BIB593_40;BIB593;
BIB593_41;BIB593;
BIB593_42;BIB593;
BIB593_43;BIB593;
BIB593_44;BIB593;
BIB593_45;BIB593;
BIB593_46;BIB593;
BIB593_47;BIB593;
BIB593_48;BIB593;
BIB593_49;BIB593;
BIB593_50;BIB593;
