witness_ID;text_ID;author
p_°A_0275;BEdT 070,022;Bernartz deuentedorn.
p_°A_0276;BEdT 070,039;Bernartz deuentedorn.
p_°A_0277;BEdT 070,033;Bernartz deuentedorn.
p_°A_0278;BEdT 070,015;Bernartz deuentedorn.
p_°A_0279;BEdT 070,037;Bernartz deuentedorn.
p_°A_0280;BEdT 364.B.A;-
p_°A_0281;BEdT 364,002;-
p_°A_0282;BEdT 364,037;Peire uidals.
p_°A_0283;BEdT 364,004;Peire uidals.
p_°A_0284;BEdT 364,042;Peire uidals.
p_°A_0285;BEdT 364,011;Peire uidals.
p_°A_0286;BEdT 364,030;Peire uidals.
p_°A_0287;BEdT 364,048;Peire uidals.
p_°A_0287a;BEdT 461,175a;-
p_°A_0288;BEdT 364,024;Peire uidals.
p_°A_0289;BEdT 364,016;Peire uidals.
p_°A_0290;BEdT 364,022;Peire uidals.
p_°A_0291;BEdT 364,029;Peire uidals.
p_°A_0292;BEdT 364,046;Peire uidals.
p_°A_0293;BEdT 364,031;Peire uidals.
p_°A_0294;BEdT 364,040;Peire uidals.
p_°A_0295;BEdT 364,039;Peire uidals.
p_°A_0296;BEdT 364,009;Peire uidals.
p_°A_0297;BEdT 364,013;Peire uidals.
p_°A_0298;BEdT 364,010;Peire uidals.
p_°A_0299;BEdT 364,036;Peire uidals.
p_°A_0300;BEdT 364,008;Peire uidals.
p_°A_0301;BEdT 364,003;Peire uidals.
p_°A_0302;BEdT 364,017;Peire uidals.
p_°A_0303;BEdT 364,043;Peire uidals.
p_°A_0304;BEdT 364,015;Peire uidals.
p_°A_0305;BEdT 364,023;Peire uidals.
p_°A_0306;BEdT 030.B.A;-
p_°A_0307;BEdT 030,008;-
p_°A_0308;BEdT 030,021;Arnautz demaruoill.
p_°A_0309;BEdT 030,001;Arnautz demaruoill.
p_°A_0310;BEdT 030,015;Arnautz demaruoill.
p_°A_0311;BEdT 030,022;Arnautz demaruoill.
p_°A_0312;BEdT 030,023;Arnautz demeruoill.
p_°A_0313;BEdT 030,017;Arnautz demeruoill.
p_°A_0314;BEdT 030,013;Arnautz demeruoill.
p_°A_0315;BEdT 030,006;Arnautz demeruoill.
p_°A_0316;BEdT 030,019;Arnautz demeruoill.
p_°A_0317;BEdT 030,003;Arnautz demeruoill.
p_°A_0318;BEdT 030,016;Arnautz demeruoill.
p_°A_0319;BEdT 030,004;Arnautz demeruoill.
p_°A_0320;BEdT 030,025;Arnautz demeruoill.
p_°A_0321;BEdT 356.B.A;-
p_°A_0322;BEdT 356,004;-
p_°A_0323;BEdT 356,001;Peire rotgiers.
p_°A_0324;BEdT 356,003;Peire rotgiers.
p_°A_0325;BEdT 202.B.A;-
p_°A_0326;BEdT 202,009;-
p_°A_0327;BEdT 202,001;Guillems ademars.
p_°A_0328;BEdT 202,006;Guillems ademars.
p_°A_0329;BEdT 202,002;Guillems ademars.
p_°A_0330;BEdT 202,005;Guillems ademars.
p_°A_0331;BEdT 355,007;Guillems ademars.
p_°A_0332;BEdT 194.B.A;-
p_°A_0333;BEdT 194,003;-
p_°A_0334;BEdT 194,006;Gui duissel.
p_°A_0335;BEdT 194,011;Gui duissel.
p_°A_0336;BEdT 194,019;Gui duissel.
p_°A_0337;BEdT 194,008;Gui duissel.
p_°A_0338;BEdT 194,012;Gui duissel.
p_°A_0339;BEdT 305.B.A;-
p_°A_0340;BEdT 305,003;-
p_°A_0341;BEdT 305,001;Lo monges demontaudon.
p_°A_0342;BEdT 305,004;Lo monges demontaudon.
p_°A_0343;BEdT 194,001;Lo monges demontaudon.
p_°A_0344;BEdT 305,014;Lo monges demontaudon.
p_°A_0345;BEdT 173.B.A;-
p_°A_0346;BEdT 173,003;-
p_°A_0347;BEdT 173,006;Lo monges deponciboc.
p_°A_0348;BEdT 173,002;Lo monges deponciboc.
p_°A_0349;BEdT 173,014;Lo monges deponciboc.
p_°A_0350;BEdT 173,011;Lo monges deponciboc.
p_°A_0351;BEdT 173,001;Lo monges deponciboc.
p_°A_0352;BEdT 450.B.A;-
p_°A_0353;BEdT 450,004;-
p_°A_0354;BEdT 450,007;Nuc brunetz.
p_°A_0355;BEdT 450,006;Nuc brunetz.
p_°A_0356;BEdT 450,001;Nuc brunetz.
p_°A_0357;BEdT 450,002;Nuc brunetz.
p_°A_0358;BEdT 450,003;Nuc brunetz.
p_°A_0359;BEdT 009.B.A;-
p_°A_0360;BEdT 009,007;-
p_°A_0361;BEdT 009,018;Naimerics debellenoi.
p_°A_0362;BEdT 009,012;Naimerics debellenoi.
p_°A_0363;BEdT 009,015;Naimerics debellenoi.
p_°A_0364;BEdT 009,003;Naimerics debellenoi.
p_°A_0365;BEdT 009,014;Naimerics debellenoi.
p_°A_0366;BEdT 009,008;Naimerics debellenoi.
p_°A_0367;BEdT 009,004;Naimerics debellenoi.
p_°A_0368;BEdT 009,021;Naimerics debellenoi.
p_°A_0369;BEdT 124.B.A;-
p_°A_0370;BEdT 124,001;-
p_°A_0371;BEdT 124,003;Daurde depradas.
p_°A_0372;BEdT 124,009a;Daurde depradas.
p_°A_0373;BEdT 124,013;Daurde depradas.
p_°A_0374;BEdT 124,014;Daurde depradas.
p_°A_0375;BEdT 124,017;Daurde depradas.
p_°A_0376;BEdT 124,018;Daurde depradas.
p_°A_0377;BEdT 124,007;Daurde depradas.
p_°A_0378;BEdT 124,004;Daurde depradas.
p_°A_0379;BEdT 124,006;Daurde depradas.
p_°A_0380;BEdT 124,011;Daurde depradas.
p_°A_0381;BEdT 124,002;Daurde depradas.
p_°A_0382;BEdT 437.B.B;-
p_°A_0383;BEdT 437,035;-
p_°A_0384;BEdT 437,024;Sordels.
p_°A_0385;BEdT 076.B.A;-
p_°A_0386;BEdT 076,012;-
p_°A_0387;BEdT 262.B.A;-
p_°A_0388;BEdT 262,006;-
p_°A_0389;BEdT 262,002;§Iaufres rudels deblaia.
p_°A_0390;BEdT 262,005;§Iaufres rudels deblaia.
p_°A_0391;BEdT 404.B.B;-
p_°A_0392;BEdT 404,001;Lo uescoms de saint antonin.
p_°A_0393;BEdT 404,006;Lo uescoms de saint antonin.
p_°A_0394;BEdT 404,002;Lo uescoms de saint antonin.
p_°A_0395;BEdT 404,011;Lo uescoms de saint antonin.
p_°A_0396;BEdT 404,012;Lo uescoms de saint antonin.
p_°A_0397;BEdT 404,004;Lo uescoms de saint antonin.
p_°A_0398;BEdT 404,003;Lo uescoms de saint antonin.
p_°A_0399;BEdT 234.B.A;-
p_°A_0400;BEdT 234,005;-
p_°A_0401;BEdT 234,003;Guillems de saint leidier.
p_°A_0402;BEdT 234,011;Guillems desaint leidier.
p_°A_0403;BEdT 234,004;Guillems desaint leidier.
p_°A_0404;BEdT 234,016;Guillems de saint leidier.
p_°A_0405;BEdT 234,014;Guillems desaint leidier.
p_°A_0406;BEdT 234,007;Guillems desaint leidier.
p_°A_0407;BEdT 234,006;Guillems desaint leidier.
p_°A_0408;BEdT 010.B.A;-
p_°A_0409;BEdT 010,046;Naimerics depiguillan.
p_°A_0410;BEdT 010,041;Naimerics depiguillan.
p_°A_0411;BEdT 010,027;Naimerics depiguillan.
p_°A_0412;BEdT 010,033;Naimerics depiguillan.
p_°A_0413;BEdT 010,007;Naimerics depiguillan.
p_°A_0414;BEdT 010,015;Naimerics depiguillan.
p_°A_0415;BEdT 010,012;Naimerics depiguillan.
p_°A_0416;BEdT 010,050;Naimerics depiguillan.
p_°A_0417;BEdT 010,020;Naimerics depiguillan.
p_°A_0418;BEdT 010,038;Naimerics depiguillan.
p_°A_0419;BEdT 010,042;Naimerics depiguillan.
p_°A_0420;BEdT 010,034;Naimerics depiguillan.
p_°A_0421;BEdT 010,021;Naimerics depiguillan.
p_°A_0422;BEdT 010,049;Naimerics depiguillan.
p_°A_0423;BEdT 010,018;Naimerics depiguillan.
p_°A_0424;BEdT 010,040;Naimerics depiguillan.
p_°A_0425;BEdT 010,024;Naimerics depiguillan.
p_°A_0426;BEdT 010,014;Naimerics depiguillan.
p_°A_0427;BEdT 010,043;Naimerics depiguillan.
p_°A_0428;BEdT 010,002;Naimerics depiguillan.
p_°A_0429;BEdT 010,026;Naimerics depiguillan.
p_°A_0430;BEdT 010,047;Naimerics depiguillan.
p_°A_0431;BEdT 010,025;Naimerics depiguillan.
p_°A_0432;BEdT 010,010;Naimerics depiguillan.
p_°A_0433;BEdT 010,052;Naimerics depiguillan.
p_°A_0434;BEdT 010,004;Naimerics depiguillan.
p_°A_0435;BEdT 010,031;Naimerics depiguillan.
p_°A_0436;BEdT 027,004a;Ricas nouas.
p_°A_0437;BEdT 330,019a;Ricas nouas.
p_°A_0438;BEdT 112,003a;Ricas nouas.
p_°A_0439;BEdT 330,021;Ricas nouas.
p_°A_0440;BEdT 106.B.A;-
p_°A_0441;BEdT 106,021;-
p_°A_0442;BEdT 106,018;Cadenetz.
p_°A_0443;BEdT 106,025;Cadenetz.
p_°A_0444;BEdT 106,022;Cadenetz.
p_°A_0445;BEdT 106,014;Cadenetz.
p_°A_0446;BEdT 106,020;Cadenetz.
p_°A_0447;BEdT 106,007;Cadenetz.
p_°A_0448;BEdT 106,002;Cadenetz.
p_°A_0449;BEdT 106,016;Cadenetz.
p_°A_0450;BEdT 106,012;Cadenetz.
p_°A_0451;BEdT 106,017;Cadenetz.
p_°A_0452;BEdT 106,010;Cadenetz.
p_°A_0453;BEdT 366.B.A;-
p_°A_0454;BEdT 366,006;-
p_°A_0455;BEdT 366,031;Peirols.
p_°A_0456;BEdT 366,013;Peirols.
p_°A_0457;BEdT 366,016;Peirols.
p_°A_0458;BEdT 366,033;Peirols.
p_°A_0459;BEdT 366,018;Peirols.
p_°A_0460;BEdT 366,015;Peirols.
p_°A_0461;BEdT 366,011;Peirols.
p_°A_0462;BEdT 366,001;Peirols.
p_°A_0463;BEdT 366,027;Peirols.
p_°A_0464;BEdT 366,019;Peirols.
p_°A_0465;BEdT 366,026;Peirols.
p_°A_0466;BEdT 366,009;Peirols.
p_°A_0467;BEdT 366,012;Peirols.
p_°A_0468;BEdT 366,021;Peirols.
p_°A_0469;BEdT 366,022;Peirols.
p_°A_0470;BEdT 366,002;Peirols.
p_°A_0471;BEdT 366,003;Peirols.
p_°A_0472;BEdT 366,014;Peirols.
p_°A_0473;BEdT 366,020;Peirols.
p_°A_0474;BEdT 366,034;Peirols.
p_°A_0475;BEdT 457.B.A;-
p_°A_0476;BEdT 457,026;-
p_°A_0477;BEdT 457,003;Nucs desain circ.
p_°A_0478;BEdT 457,040;Nucs desain circ.
p_°A_0479;BEdT 457,016;Nucs de sain circ.
p_°A_0480;BEdT 457,034;Nucs desain circ.
p_°A_0481;BEdT 457,015;Nucs desain circ.
p_°A_0482;BEdT 457,025;Nucs desain circ.
p_°A_0483;BEdT 457,018;Nucs de sain circ.
p_°A_0484;BEdT 457,012;Nucs desaincirc.
p_°A_0485;BEdT 457,035;Nucs desaincirc.
p_°A_0486;BEdT 457,004;Nucs desain circ.
p_°A_0487;BEdT 457,009;Nucs desain circ.
p_°A_0488;BEdT 457,001;Nucs desain circ.
p_°A_0489;BEdT 457,020;Nucs desain circ.
p_°A_0490;BEdT 370.B.A;-
p_°A_0490a;BEdT 370.B.B.a;-
p_°A_0491;BEdT 370,013;-
p_°A_0492;BEdT 370,014;Perdigons.
p_°A_0493;BEdT 370,009;Perdigons.
p_°A_0494;BEdT 370,003;Perdigons.
p_°A_0495;BEdT 370,002;Perdigons.
p_°A_0495a;BEdT 370,005;-
p_°A_0496;BEdT 392.B.A.a;-
p_°A_0497;BEdT 392,023;-
p_°A_0498;BEdT 392,020;Raembautz deuaqeiras.
p_°A_0499;BEdT 392,028;Raembautz deuaqeiras.
p_°A_0500;BEdT 392,013;Raembautz deuaqeiras.
p_°A_0501;BEdT 392,002;§Raembautz deuaqeiras.
p_°A_0502;BEdT 392,018;§Raembautz deuaqeiras.
p_°A_0503;BEdT 392,024;§Raembautz deuaqeiras.
p_°A_0504;BEdT 392,003;Raembautz deuaqeiras.
p_°A_0505;BEdT 392,026;Raembautz deuaqeiras.
p_°A_0506;BEdT 421.B.A;-
p_°A_0507;BEdT 421,010;-
p_°A_0508;BEdT 421,001;Richartz deberbesiu.
p_°A_0509;BEdT 421,005;Richartz deberbesiu.
p_°A_0510;BEdT 421,004;Richartz deberbesiu.
p_°A_0511;BEdT 421,002;Richartz deberbesiu.
p_°A_0512;BEdT 422.B.A;-
p_°A_0513;BEdT 422,001;-
p_°A_0514;BEdT 003.B.A;-
p_°A_0515;BEdT 003,002;-
p_°A_0516;BEdT 331.B.A;-
p_°A_0517;BEdT 331,002;-
p_°A_0518;BEdT 011.B.A;-
p_°A_0519;BEdT 011,002;-
p_°A_0520;BEdT 456.B.A;-
p_°A_0521;BEdT 456,001;Hugo depena.
p_°A_0522;BEdT 046.B.A;-
p_°A_0523;BEdT 046,001;-
p_°A_0524;BEdT 046,002;Lacomtessa dedia.
p_°A_0525;BEdT 046,004;Lacomtessa dedia.
p_°A_0526;BEdT 109.B.A;-
p_°A_0527;BEdT 109,001;-
p_°A_0528;BEdT 109,002;Na Castelloza.
p_°A_0529;BEdT 109,003;Na castelloza.
p_°A_0530;BEdT 168.B.A;-
p_°A_0531;BEdT 168,001;-
p_°A_0532;BEdT 172.B.A;-
p_°A_0533;BEdT 172,001;-
p_°A_0534;BEdT 047.B.A;-
p_°A_0535;BEdT 047,006;-
p_°A_0536;BEdT 047,001;Berengiers depalasol.
p_°A_0537;BEdT 276,001;Iordans delila deuenessin.
p_°A_0538;BEdT 355.B.A;-
p_°A_0539;BEdT 355,009;-
p_°A_0540;BEdT 355,005;Peire raimons detolosa louieills.
p_°A_0541;BEdT 074.B.A;-
p_°A_0542;BEdT 074,002;-
p_°A_0543;BEdT 074,014;Bertolomeus gorgis.
p_°A_0544;BEdT 074,005;Bertolomeus gorgis.
p_°A_0545;BEdT 074,009;Bertolomeus gorgis.
p_°A_0546;BEdT 074,017;Bertolomeus gorgis.
p_°A_0547;BEdT 074,012;Bertolomeus gorgis.
p_°A_0548;BEdT 074,001;Bertolomeus gorgis.
p_°A_0549;BEdT 432,002;Daissi enauan son escriutas las ten/sons q(ue) son en aqest libre. // Sauarics demalleo. en gaucelms ab nugo.
p_°A_0550;BEdT 414,001;Rainautz depon. en Iaufres depon.
p_°A_0551;BEdT 323,004;Peirols. en Bernartz deuentedorn.
p_°A_0552;BEdT 097,004;§Raembautz. en Blachatz.
p_°A_0553;BEdT 119,006;lo Dalfins. en Perdigos.
p_°A_0554;BEdT 366,029;§Peirols. et Amors.
p_°A_0555;BEdT 449,001;Nuc de labacallaria. en B(ertra)ns desain feliz.
p_°A_0556;BEdT 167,047;Gaucelms faiditz. en Perdigos.
p_°A_0557;BEdT 231,003;Guillems ramuols dat. e Magretz.
p_°A_0558;BEdT 458,001;Nuguetz. Ereculaire.
p_°A_0559;BEdT 163,001;Mesura eleugaria.
p_°A_0560;BEdT 194,002;Gui duissel. en helias duissel.
p_°A_0561;BEdT 184,001;Lo Coms derodes. Enarnautz.
p_°A_0562;BEdT 218,001;Guillems gasmars. enebles desaignas.
p_°A_0563;BEdT 015,001;Albertz marqes. en Raembautz.
p_°A_0564;BEdT 070,032;Bernartz deuentedorn. en Peirols.
p_°A_0565;BEdT 236,008;Guillems delator. e Nimbertz.
p_°A_0566;BEdT 016,016;Albertetz. e Gaucelms faiditz.
p_°A_0567;BEdT 097,007;§En blacatz. en peire uidals.
p_°A_0568;BEdT 236,012;§Guillems delator. en sordels.
p_°A_0569;BEdT 406,016;§B(ertra)ns dauignon. e Raimons delas salas.
p_°A_0570;BEdT 460,001;Lo uescoms detorena. e Nuc desain circ.
p_°A_0571;BEdT 457,033;Nucs desain circ. el Coms derodes.
p_°A_0571a;BEdT 457,033a;-
p_°A_0572;BEdT 185,002;Lo Coms derodes. e Nucdesaincirc.
p_°A_0573;BEdT 249,002;Peironetz. en Girautz.
p_°A_0574;BEdT 295,001;Namaria deuentedorn. en Gui duissel.
p_°A_0575;BEdT 167,044;Gaucelms faiditz. enuc delabacalaria.
p_°A_0576;BEdT 010,037;Naimerics depiguillan. enelias duisel.
p_°A_0577;BEdT 010,019;Naimerics d(e)piguilla(n). en Guillems deb(erguedan).
p_°A_0578;BEdT 238,002;Guionetz. en Rambautz.
p_°A_0579;BEdT 305,007;Lomonges demontaudon. ab dieu.
p_°A_0580;BEdT 142,003;Nesp(er)dut. en Pons demont laur.
p_°A_0581;BEdT 384,001;Loperbostz. en Sauarics demalleon.
p_°A_0582;BEdT 192,004;Gui decauaillon.
p_°A_0583;BEdT 209,002;Guillems delbauz.
p_°A_0584;BEdT 016,015;Albertetz. en Peire.
p_°A_0585;BEdT 080.B.A.a;-
p_°A_0586;BEdT 080,021;-
p_°A_0587;BEdT 080,012;Bertrans deborn.
p_°A_0588;BEdT 080,026;Bertrans deborn.
p_°A_0589;BEdT 080,020;Bertrans deborn.
p_°A_0590;BEdT 080,037;Bertrans deborn.
p_°A_0591;BEdT 080,044;Bertrans deborn.
p_°A_0592;BEdT 080,011;Bertrans deborn. siruentes.
p_°A_0593;BEdT 080,009;Bertrans deborn.
p_°A_0594;BEdT 080,033;Bertrans deborn.
p_°A_0595;BEdT 080,034;Bertrans deborn.
p_°A_0596;BEdT 080,038;Bertrans deborn.
p_°A_0597;BEdT 080,023;Bertrans deborn.
p_°A_0598;BEdT 080,028;Bertrans deborn.
p_°A_0599;BEdT 080,008;Bertrans deborn.
p_°A_0600;BEdT 080,036;Bertrans deborn.
p_°A_0601;BEdT 080,029;Bertrans deborn.
p_°A_0602;BEdT 080,039;Bertrans deborn.
p_°A_0603;BEdT 080,019;Bertrans deborn.
p_°A_0604;BEdT 081,001;Bertrans deborn.
p_°A_0605;BEdT 080,032;Bertrans deborn.
p_°A_0606;BEdT 080,035;Bertrans deborn.
p_°A_0607;BEdT 080,013;Bertrans deborn.
p_°A_0608;BEdT 080,002;Bertrans deborn.
p_°A_0609;BEdT 080,005;Bertrans deborn.
p_°A_0610;BEdT 080,031;Bertrans deborn.
p_°A_0611;BEdT 080,015;Bertrans deborn.
p_°A_0612;BEdT 245,001;Girautz del luc. siruentes.
p_°A_0613;BEdT 245,002;Girautz delluc.
p_°A_0614;BEdT 142,002;Nesperdutz. siruentes.
p_°A_0615;BEdT 236,011;Guillems delator. siruentes.
p_°A_0616;BEdT 120,001;Dalfinetz. siruentes.
p_°A_0617;BEdT 343,001;Peire degauaret. siruentes.
p_°A_0618;BEdT 352.B.A;-
p_°A_0619;BEdT 352,001;Peire delamula siruentes.
p_°A_0619a;BEdT 352,003;-
p_°A_0620;BEdT 352,002;-
p_°A_0621;BEdT 210.B.A;-
p_°A_0622;BEdT 210,020;Guillems debergedan. siruentes.
p_°A_0623;BEdT 210,019;Guillems debergedan. siruentes.
p_°A_0624;BEdT 210,017;Guillems deberguedan.
p_°A_0625;BEdT 210,018;Guillems deberguedan.
p_°A_0626;BEdT 210,001;Guillems deberguedan.
p_°A_0627;BEdT 210,008;Guillems deberguedan. siruentes.
p_°A_0628;BEdT 210,012;Guillems deberguedan. siruentes.
p_°A_0629;BEdT 210,007;Guillems deberguedan.
p_°A_0630;BEdT 210,021;Guillems deberguedan.
p_°A_0631;BEdT 210,016;Guillems deberguedan.
p_°A_0632;BEdT 210,002;Guillems deberguedan.
p_°A_0633;BEdT 210,011;Guillems deberguedan.
p_°A_0634;BEdT 340,001;Peire dedurban siruentes.
p_°A_0635;BEdT 420,001;Lo reis Richartz.
p_°A_0636;BEdT 119.B.A;-
p_°A_0637;BEdT 119,008;-
p_°A_0638;BEdT 119,009;Lo dalfins daluernge.
p_°A_0639;BEdT 119,003;Lo dalfins daluernge.
p_°A_0640;BEdT 119,007;Lo dalfins daluernge.
p_°A_0641;BEdT 242,027;Girautz deborneill. siruentes.
p_°A_0642;BEdT 029,015;Girautz deborneill.
p_°A_0643;BEdT 454,001;Nuc demataplana. siruentes.
p_°A_0644;BEdT 406,030;Mirauals. siruentes.
p_°A_0645;BEdT 392,011;Mirauals. siruentes.
p_°A_0646;BEdT 406,029;Mirauals. siruentes.
p_°A_0647;BEdT 406,010;Mirauals.
p_°A_0648;BEdT 028,001;Arnautz decomunge. siruentes.
p_°A_0649;BEdT 392,022;Arnautz decomunge.
p_°A_0650;BEdT 356,007;Peire rotgiers. siruentes.
p_°A_0651;BEdT 389,034;Raembautz daurenga. siruentes.
p_°A_0652;BEdT 332.B.A;-
p_°A_0653;BEdT 332,001;-
p_°A_0654;BEdT 332,002;Peire debussinac.
p_°A_0655;BEdT 437,028;Lo sordels. siruentes.
p_°A_0656;BEdT 437,020;Lo sordels. siruentes.
p_°A_0657;BEdT 330,009;Ricas nouas. siruentes.
p_°A_0658;BEdT 330,018;Ricas nouas.
p_°A_0659;BEdT 330,006;Ricas nouas.
p_°A_0660;BEdT 156.B.A;-
p_°A_0661;BEdT 156,006;-
p_°A_0662;BEdT 205,007;Ogiers nouella. siruentes.
p_°A_0663;BEdT 087,002;Bertrans delpoiet. siruentes.
p_°A_0664;BEdT 173,004;Lo monges deponciboc. siruentes.
p_°A_0665;BEdT 397,001;§Raimons dedurfort. siruentes.
p_°A_0666;BEdT 447,001;§Trucs malecs. siruentes.
p_°A_0666a;BEdT 397,001a;-
p_°A_0667;BEdT 364,038;Peire uidals. siruentes.
p_°A_0668;BEdT 364,014;Peire uidals. siruentes.
p_°A_0669;BEdT 364,018;Peire uidals. siruentes.
p_°A_0670;BEdT 080,008a;Guillems desaint gregori. s(er)uentes.
p_°A_0671;BEdT 010,032;Naimerics depiguillan.
p_°A_0672;BEdT 323,011;Peire daluernge.
p_°A_0673;BEdT 305,016;Lo monges demontaudon. siruentes.
p_°A_0674;BEdT 225,010;Montaignagol. siruentes.
p_°A_0675;BEdT 335,057;Peire cardenals.
p_°A_0676;BEdT 335,030;Peire cardenals.
p_°A_0677;BEdT 335,031;Peire cardenals.
p_°A_0678;BEdT 335,005;Peire cardenals.
p_°A_0679;BEdT 335,038;Peire cardenals.
p_°To_0001;BEdT 406,030;-
p_°To_0002;BEdT 192,004;Gui de caualon
p_°To_0003;BEdT 209,002;Bertranz del baus
p_°To_0004;BEdT 437,029;Sordel
p_°To_0005;BEdT 437,028;???
p_°To_0006;BEdT 330,022;Ricas nouas
p_°To_0007;BEdT 330,018;???
p_°To_0008;BEdT 126,001;Durans lo sartres de carpentras
p_°To_0009;BEdT 126,002;-
p_°To_0010;BEdT 390,001;[...]oc
p_°To_0011;BEdT 080,025;Bertranz de B[...]
p_°To_0012;BEdT 372,005;Pistoleta
p_°To_0013;BEdT 376,001;lo fabre duses
p_°To_0014;BEdT 026,001a;Arnauz de brantalon e guillems de gap
p_°To_0015;BEdT 418,001;En reforzat de folcalqier
p_°To_0016;BEdT 418,002;???
p_°To_0017;BEdT 419,001;???
p_°To_0018;BEdT 335,025;???
p_°To_0019;BEdT 335,040; 
p_°To_0020;BEdT 335,046; 
p_°To_0021;BEdT 335,071; 
p_Mü - 759_0001;BEdT 242,064;-
p_^f_0001;BEdT 082,065;-
p_^f_0002;BEdT 082,048;-
p_^f_0003;BEdT 082,080;-
p_^f_0004;BEdT 082,091;-
p_^f_0005;BEdT 082,043;-
p_^f_0006;BEdT 082,026;-
p_^f_0007;BEdT 082,090;-
p_^f_0008;BEdT 082,024;-
p_^f_0009;BEdT 082,039;-
p_^f_0010;BEdT 082,060;-
p_^f_0011;BEdT 082,055;-
p_^f_0012;BEdT 082,042;-
p_^f_0013;BEdT 457,008;-
p_^f_0014;BEdT 082,085;-
p_^f_0015;BEdT 082,020;Bertran carbonel demarselha
p_^f_0016;BEdT 156,010;En folquet
p_^f_0017;BEdT 082,045;En bertran carbonel de maseilha
p_^f_0018;BEdT 082,089;-
p_^f_0019;BEdT 082,056;-
p_^f_0020;BEdT 082,064;-
p_^f_0021;BEdT 450,006;-
p_^f_0022;BEdT 246,036;En G. de Lobeuier
p_^f_0023;BEdT 246,037;-
p_^f_0024;BEdT 246,034;-
p_^f_0025;BEdT 335,049;-
p_^f_0026;BEdT 246,050;-
p_^f_0027;BEdT 246,002;-
p_^f_0028;BEdT 225,013;En montainha agout
p_^f_0029;BEdT 376,001;Fabre duzes
p_^f_0030;BEdT 009,008;-
p_^f_0031;BEdT 461,130;-
p_^f_0032;BEdT 173,010;-
p_^f_0033;BEdT 461,052;-
p_^f_0034;BEdT 461,136;-
p_^f_0035;BEdT 461,159;-
p_^f_0036;BEdT 106,024;Cadanet de lespital de san ihoan
p_^f_0037;BEdT 427,006;Monsen rostanh berenguier demaselha
p_^f_0038;BEdT 103,003;lo borc del rei daragon peticio
p_^f_0039;BEdT 427,001;Monsen rostanh berenguier demaseilha remisio
p_^f_0040;BEdT 103,002;Peticio del borc
p_^f_0041;BEdT 427,002;Remisio de monsen rostainh
p_^f_0042;BEdT 427,005;Monsen rostanh bere(n)guier peticio
p_^f_0043;BEdT 103,001;Lo borc remisio
p_^f_0044;BEdT 427,004;Monsen rostainh berenguier peticio
p_^f_0045;BEdT 050,002;Berenguier tropel
p_^f_0046;BEdT 335,025;p. cardenal
p_^f_0047;BEdT 106,022;en cadanet
p_^f_0048;BEdT 206,002;daspol
p_^f_0049;BEdT 206,004;daspol
p_^f_0050;BEdT 396,006;-
p_^f_0051;BEdT 461,215;-
p_^f_0052;BEdT 335,005;-
p_^f_0053;BEdT 138,001;-
p_^f_0054;BEdT 082,013;-
p_^f_0055;BEdT 082,014;-
p_^f_0056;BEdT 140,001b;-
p_^f_0057;BEdT 259,001;En iacmes mote darle
p_^f_0058;BEdT 335,001;En .p. cardenal
p_^f_0059;BEdT 335,067;p. cardenal
p_^f_0060;BEdT 322a,001;tenson
p_^f_0061;BEdT 372,005;En pistoleta
p_^f_0062;BEdT 217,007;En cadanet
p_^f_0063;BEdT 392,019;Raimbaut d'Aurenga
p_^f_0064;BEdT 156,015;En folquet
p_^f_0065;BEdT 461,048;-
p_^f_0066;BEdT 461,130;-
p_^f_0067;BEdT 461,187;-
p_^f_0068;BEdT 461,221;-
p_^f_0069;BEdT 461,076;-
p_^f_0070;BEdT 461,033;-
p_^f_0070_01;BEdT 077,001;Tenson de bertran Albaric e da Guibert
p_^f_0070_02;BEdT 259,002;En iacmes mote darles
p_^f_0070_03;BEdT 096,007;en blacacet
p_^f_0070_04;BEdT 359,001;Tenso de peiretrabustal e de raynaut de tres sauzes
p_^f_0070_05;BEdT 077,002;bertran albaric
p_^f_0070_06;BEdT 077,001a;-
p_^f_0070_07;BEdT 415,002;rainaut tres sauses
p_^f_0070_08;BEdT 076,018;En bertran de lamanon peticio
p_^f_0071;BEdT 370,009;En Folquet
p_^f_0072;BEdT 155,016;En folcet de maseilha
p_^f_0073;BEdT 364,039;peire uidal
p_^f_0074;BEdT 381,001;E(n) ponson
p_^f_0075;BEdT 381,002;Ponson
p_^f_0076;BEdT 370,014;En p(er) digon
p_^f_0077;BEdT 437,017;-
p_^f_0078;BEdT 269,001;ihoan de pennas
p_^f_0079;BEdT 461,068;-
p_^f_0080;BEdT 461,174;-
p_^f_0081;BEdT 404,011;pomo iordan
p_^f_0082;BEdT 070,004;bernat del ue(n)tador
p_^f_0083;BEdT 427,008;Mesier Rostanh berenguier
p_^f_0084;BEdT 249,002;tenso(n) de peironet edegirat
p_^f_0085;BEdT 337,001;Enricau de berbeziu
p_^f_0086;BEdT 461,195;-
p_^f_0087;BEdT 379,002;-
p_^f_0088;BEdT 432,002;Tenson den sauaric ede gauselm e de nugo(n)
p_^f_0089;BEdT 375,012;En p.rogier demirapeis@
p_^f_0090;BEdT 030,003;folquet de maseilha
p_^f_0091;BEdT 167,062;Gauscelm faidit
p_^f_0092;BEdT 050,001;berenguier trobel
p_^f_0093;BEdT 427,003;mosen rostainh bere(n)guier
