witness_ID;text_ID
OXFORD, Bodleian Library, Canonici misc. 063;Girart de Roussillon (Version en décasyllabes)
PARIS, Bibliothèque nationale de France, fr. 02180;Girart de Roussillon (Version en décasyllabes)
LONDON, British Library, Harley 01321;Girart de Vienne (Bertrand de Bar-sur-Aube)
LONDON, British Library, Royal 20.B.XIX.;Girart de Vienne (Bertrand de Bar-sur-Aube)
LONDON, British Library, Royal 20.D.XI.;Girart de Vienne (Bertrand de Bar-sur-Aube)
PARIS, Bibliothèque nationale de France, fr. 01374;Girart de Vienne (Bertrand de Bar-sur-Aube)
PARIS, Bibliothèque nationale de France, fr. 01448;Girart de Vienne (Bertrand de Bar-sur-Aube)
SAINT ANDREWS, University Library, PQ 1463. G 78;Girart de Vienne (Bertrand de Bar-sur-Aube)
VESOUL, Bibliothèque municipale, 232;Girart de Vienne (Bertrand de Bar-sur-Aube)
PARIS, Bibliothèque de l'Arsenal, 3346;Girbert de Metz
BRUXELLES, Bibliothèque royale de Belgique, II 00181;Gormont et Isembart
DARMSTADT, Universitäts- und Landesbibliothek, 3306;Gui de Bourgogne
LONDON, British Library, Harley 00527;Gui de Bourgogne
TOURS, Bibliothèque municipale, 0937;Gui de Bourgogne
BASEL, Öffentliche Bibliothek der Universität, N. I. 06;Gui de Nanteuil
FIRENZE, Biblioteca nazionale centrale, II.IV.588;Gui de Nanteuil
MONTPELLIER, Bibliothèque interuniversitaire. Section de Médecine, H 247;Gui de Nanteuil
VENEZIA, Biblioteca nazionale Marciana, fr. 10(=X);Gui de Nanteuil
LONDON, British Library, Harley 01321;Guibert d'Andrenas
LONDON, British Library, Royal 20.B.XIX.;Guibert d'Andrenas
LONDON, British Library, Royal 20.D.XI.;Guibert d'Andrenas
"PARIS, Bibliothèque nationale de France, fr. 24369 ; PARIS, Bibliothèque nationale de France, fr. 24370";Guibert d'Andrenas
PARIS, Bibliothèque de l'Arsenal, 3351;Hernaut de Beaulande (Version en prose)
PARIS, Bibliothèque de l'Arsenal, 3351;Hernaut de Beaulande (Version en vers)
DARMSTADT, Universitäts- und Landesbibliothek, 3133;Hervis de Metz
PARIS, Archives nationales, AB XIX 1734, Dossier Moselle, Hervis de Metz;Hervis de Metz
PARIS, Bibliothèque de l'Arsenal, 3143;Hervis de Metz
PARIS, Bibliothèque nationale de France, fr. 19160;Hervis de Metz
TORINO, Biblioteca nazionale universitaria, 1639 (L.II.14);Hervis de Metz
PARIS, Bibliothèque de l'Arsenal, 3145;Hugues Capet
BERLIN, Kupferstichkabinett, 78 D 8 (Hamilton 337);Huon d'Auvergne
BOLOGNA, Biblioteca comunale dell'Archiginnasio, B 3489;Huon d'Auvergne
